brazzas_expedition_desc;O explorador e aventureiro franco-italiano Pierre Savorgnan de Brazza explorou a região do Congo nas décadas de 1870 e 1880, trazendo a África central e a margem direita do rio com o mesmo nome para a colonização francesa. A cidade de Brazzaville, no Congo francês, leva seu nome em reconhecimento a esse feito.;L’explorateur franco-italien Pierre Savorgnan de Brazza explora la région du Congo dans les années 1870 et 1880 et il ouvrit l'Afrique Centrale et la rive occidentale du Congo à la colonisation française. La ville de Brazzaville au Congo français porte son nom.;Der franko-italienische Abenteurer Pierre Savorgnan de Brazza erforschte die Kongo-Region in den 1870er und 1880er Jahren und öffnete Zentralafrika und das rechte Ufer des Kongo-Flusses für die französische Zivilisation. Die Stadt Brazzaville in Französisch-Kongo wurde nach ihm benannt.;;El explorador y aventurero franco-italiano Pierre Savorgnan de Brazza exploró la región del Congo en las décadas de 1870 y 1880, con lo que el África central y la orilla derecha del río del mismo nombre se abrieron para la colonización francesa. La ciudad de Brazzaville, en el Congo francés, lleva su nombre como reconocimiento a esta hazaña.;;;;;;;;;x;;
USA_prussian_constitutionalism;O Reino da América;Le royaume d’Amérique;The Kingdom of America;;El reino de América;;;;;;;;;x;;
von_moltkes_staff_reforms_title;As Reformas de Moltke;Les réformes de von Moltke;von Moltkes Reformen;;Las reformas de von Moltke;;;;;;;;;x;;
von_moltkes_staff_reforms_desc;Em 1857, Helmuth von Moltke foi nomeado Chefe do Estado Maior do Exército Prussiano, que procedeu à reforma em breve. Entre as idéias implementadas por von Moltke estavam um departamento de estudos históricos, o uso de jogos de guerra como uma ferramenta para análise e um departamento especial dedicado a catalogar e estudar as redes telegráficas e ferroviárias prussianas e a melhor maneira de usá-los no caso de guerra. O resultado final de tudo isso foi que, no final da Guerra Franco-Prussiana, a sede do exército prussiano foi considerada a mais eficiente da Europa, com métodos que logo seriam estudados e adaptados por muitos outros países. Moltke, que passou os próximos 30 anos no cargo, é considerado um dos mais brilhantes estrategistas militares do século XIX.;En 1857, Helmut von Moltke fut nommé Chef de l’état-major de la Prusse, qu’il entreprit bientôt de réformer. Parmi les idées mises en œuvre par von Moltke, un service d’études historiques, une utilisation intensive du wargame ou kreigspiel et un service spécial dédié à la cartographie complète des réseaux de télégraphe et de chemin de fer de Prusse et leur utilisation en cas de guerre. Le résultat fut que lors de la guerre de 1870, l’état-major prussien étai de loin le plus efficace d’Europe et ses méthodes commencèrent à être étudiées et copiées à l’étranger. Moltke resta Chef d’état-major de la Prusse pendant 30 ans et demeure l’un des plus brillants stratèges militaires du XIXe siècle.;Im Jahr 1857 wurde Helmuth von Moltke zum Chef des preußischen Generalstabs ernannt, den er schon kurz darauf reformierte. Zu seinen Ideen gehörte auch eine Abteilung für historische Studien, extensive Truppenmanöver und eine Spezialabteilung zum Katalogisieren und Studium der Telegraphen- und Eisenbahnnetzwerke Preußens, und wie sie im Kriegsfall am effizientesten genutzt werden könnten. Aufgrund dieser Anstrengungen galt der preußische Generalstab zur Zeit des französisch-preußischen Krieges als der effizienteste in ganz Europa, dessen Methoden man im Ausland schon bald eingehend studierte und nachahmte. Von Moltke übte sein Amt die nächsten 30 Jahre aus und gilt als einer der brillantesten Militärstrategen des 19. Jahrhunderts.;;En 1857 Helmuth von Moltke fue nombrado jefe del estado mayor del ejército prusiano, que procedió a reformar al poco tiempo. Entre las ideas implantadas por von Moltke estuvieron un departamento de estudios históricos, el uso de juegos de guerra como herramienta de análisis y un departamento especial dedicado a catalogar y estudiar las redes telegráficas y ferroviarias de Prusia y el mejor modo de utilizarlas en el caso de guerra. El resultado final de todo esto fue que, a finales de la Guerra Franco-Prusiana, el cuartel general del ejército prusiano se consideraba el más eficiente de Europa, con métodos que no tardarían en ser estudiados y adaptados por muchos otros países. A Moltke, que permaneció los siguientes 30 años en el puesto, se le considera uno de los estrategas militares más brillantes del siglo XIX.;;;;;;;;;x;;
prussian_general_staff;Sede da Prússia;Etat-major prussien;Preußischer Generalstab;;Cuartel general de Prusia;;;;;;;;;x;;
desc_prussian_general_staff;A sede do exército prussiano é a mais eficiente da Europa, mas outras nações vão se recuperar mais cedo ou mais tarde.;L’état-major prussien est le plus efficace d’Europe, mais les autres pays vont finir par combler leur retard.;Der preußische Generalstab ist der effizienteste in Europa, aber andere Nationen werden früher oder später aufholen.;;El cuartel general del ejército prusiano es el más eficiente de Europa, pero otros países no tardarán en recortarle terreno.;;;;;;;;;x;;
kanun_i_esasi_title;Kanun-i-Esasi;Kanun-i-Esasi;Kanun-i-Esasi;;Kanun-i-Esasi;;;;;;;;;x;;
kanun_i_esasi_desc;"Promulgada em 1876, a ""Kanun-i-Easasi"" (lei básica) representou a primeira tentativa de fornecer ao Império Otomano uma constituição. Apesar de só permanecer em vigor por dois anos, até a sua revogação pelo Sultão Abdulhamid II, foi um precedente importante no desenvolvimento posterior do constitucionalismo otomano e turco.";Mise en place en 1876, la « Kanun-i-Easasi » (la loi fondamentale) est une première tentative de doter l’Empire ottoman d’une constitution. Si la loi fondamentale ne resta en application que deux ans avant d’être repoussée par le sultan Abdulhamid II, elle constitue cependant un signe précurseur important du futur développement du constitutionnalisme ottoman puis turc.;Das im Jahr 1876 verabschiedete 'Kanun-i-Esasi' (Grundgesetz) war ein früher Versuch, das osmanische Reich mit einer Verfassung auszustatten. Obwohl das Grundgesetz nur zwei Jahre in Kraft war, bevor es von Sultan Abdulhamid II. aufgehoben wurde, war es dennoch ein wichtiger Vorläufer der späteren Entwicklung des osmanischen und türkischen Konstitutionalismus.;;Promulgada en 1876, la 'Kanun-i-Easasi' (ley básica) representó el primer intento de dotar al Imperio Otomano de una constitución. Aunque solo permanecería vigente durante dos años, hasta su derogación por parte del Sultán Abdulhamid II, supuso un importante precedente en el posterior desarrollo del constitucionalismo otomano y turco.;;;;;;;;;x;;
the_ruhr_boom_title;Promover a exploração do Ruhr;Encourager le boom de la Ruhr;Ruhr-Boom begünstigen;;Fomentar la explotación del Ruhr;;;;;;;;;x;;
the_ruhr_boom_desc;A região do Ruhr, formada pelos territórios dos antigos estados de Berg, Mark e Cleves, está passando por transformações aceleradas. Novas minas de carvão estão abrindo a cada dia para alimentar a expansão das redes ferroviárias prussianas e, ultimamente, com o apoio da tecnologia industrial importada da Grã-Bretanha, as fábricas estão brotando como cogumelos depois de uma chuva de outono. O Ruhr está florescendo e o exemplo poderia facilmente se espalhar para o resto da Alemanha com um pequeno empurrãozinho.;La région de la Ruhr, autrefois répartie entre les contés de Berg, Mark et Cleves, se transforme chaque jour un peu plus. Chaque jour, de nouveaux puits de charbon sont ouverts pour répondre à la demande du réseau de chemin de fer prussien en expansion constante. Plus tard, soutenu par l’importation de la technologie industrielle britannique, les usines pousseront comme des champignons après la pluie. La Ruhr est en expansion et son exemple pourrait se généraliser à l’Allemagne entière s’il recevait un petit coup de pouce.;Das Ruhrgebiet, ehemals Teil der Grafschaften Berg, Mark und Cleves, ändert sich von Tag zu Tag. Täglich werden neue Kohlegruben und Schächte eröffnet, um das ständig wachsende Eisenbahnnetz Preußens zu versorgen. Seit Kurzem schießen die von importierter britischer Industrietechnologie unterstützten Fabriken aus dem Boden wie Pilze nach einem Herbstregen. Das Ruhrgebiet boomt und gibt dem restlichen Deutschland ein gutes Beispiel gab. Wenn es nur einen kleinen Schubs in die richtige Richtung bekäme ...;;La zona del Ruhr, formada por los territorios de los antiguos estados de Berg, Mark y Cleves, está experimentando aceleradas transformaciones. Cada día se abren nuevas minas de carbón para alimentar la expansión de las redes ferroviarias de Prusia y últimamente, con el apoyo de tecnología industrial importada desde Gran Bretaña, están brotando fábricas como champiñones después de una lluvia de otoño. El Ruhr está floreciendo y el ejemplo podría propagarse fácilmente al resto de Alemania con que le demos un pequeño empujoncito.;;;;;;;;;x;;
ruhr_boom;O florescimento do Ruhr;Le boom de la Ruhr;Der Ruhr-Boom;;El florecimiento del Ruhr;;;;;;;;;x;;
desc_ruhr_boom;Por toda a Alemanha, as cidades estão crescendo e estão passando de assentamentos rurais para centros industriais modernos, graças aos exemplos estabelecidos pela florescente industrialização do Ruhr.;A travers l’Allemagne, les villes croissent et se transforment, passant de bourgades rurales à des centres industriels modernes grâce à l’exemple fourni par l’industrie naissante de la Ruhr.;In ganz Deutschland wandeln sich Städte dank der Beispiele des aufblühenden Ruhr-Industrialismus von ländlichen Gemeinden zu modernen Industriezentren.;;Por toda Alemania, las ciudades están creciendo y están dejando de ser asentamientos rurales para transformarse en modernos centros industriales gracias a los ejemplos establecidos por la floreciente industrialización del Ruhr.;;;;;;;;;x;;
support_ruhr_industrialism_title;Apoie a família Krupp;Soutien à la famille Krupp;Familie Krupp unterstützen;;Apoyad a la familia Krupp;;;;;;;;;x;;
DIPLOMACY_NO_ALLIES_CIVIL_WAR;Você não pode pedir ajuda dos aliados em uma guerra civil.;Les alliés ne peuvent être appelés en cas de guerre civile.;Verbündete können in einem Bürgerkrieg nicht zu Hilfe gerufen werden.;;No se puede pedir ayuda a los aliados en una guerra civil.;;;;;;;;;x;;
the_rhine_crisis_title;A margem esquerda;La rive gauche;Das linke Ufer;;La orilla izquierda;;;;;;;;;x;;
the_rhine_crisis_desc;"Durante a reorganização do território europeu realizada por Napoleão, a margem esquerda do Reno foi anexada pela França. Em 1840, o primeiro ministro deste país, Adolphe Thiers, declarou publicamente que, na sua opinião, o Reno ainda era a fronteira natural da França. Com as dificuldades causadas pelas guerras napoleônicas ainda na memória de muitos, essa afirmação causaria uma onda de indignação na Alemanha e seria a faísca que faria saltar o que seria conhecido como ""A crise do Reno"".";Lorsque Napoléon redessina la carte de l 'Europe, la rive gauche du Rhin fut annexée par la France. En 1840, le Premier ministre Adolphe Thiers affirma publiquement, qu’à son avis, le Rhin demeurait la frontière orientale naturelle de la France. Le souvenir des temps difficiles des guerres napoléoniennes encore présent dans les mémoire fit que cette déclaration leva un tollé de protestations en Allemagne, donnant naissance à ce qui serait connu sous le nom de « Crise du Rhin ».;Im Zuge der Neugestaltung der europäischen Karte durch Napoleon war das linke Rheinufer von Frankreich annektiert worden. Im Jahr 1840 gab Adolphe Thiers, der französische Premierminister, bekannt, dass der Rhein seiner Meinung nach immer noch Frankreichs natürliche Ostgrenze darstelle. Diese Aussage führte in Deutschland vor dem Hintergrund der Schrecken der napoleonischen Kriege zu einem Aufschrei und führte schließlich zur sogenannten 'Rheinkrise'.;;Durante la reorganización del territorio europeo llevada a cabo por Napoleón, la orilla izquierda del Rhin había sido anexionada por Francia. En 1840, el primer ministro de este país, Adolphe Thiers, afirmó públicamente que, en su opinión, el Rhin seguía siendo la frontera natural de Francia. Con las penurias provocadas por las guerras napoleónicas todavía en el recuerdo de muchos, esta declaración provocaría una oleada de indignación en Alemania y sería la chispa que haría saltar lo que se conocería como 'La crisis del Rhin'.;;;;;;;;;x;;
build_the_eiffel_tower_title;A torre Eiffel;Construction de la tour Eiffel;Eiffelturm bauen;;La torre Eiffel;;;;;;;;;x;;
build_the_eiffel_tower_desc;Construído como o arco de entrada para a exposição universal de 1889, a Torre Eiffel é um dos símbolos mais representativos e mais conhecidos de Paris e da arquitetura francesa. Com o nome de seu estilista, Gustave Eiffel, a Torre Eiffel foi a estrutura mais alta do mundo até que, em 1930, o Edifício Chrysler foi concluído em Nova York.;Construite comme arche d’entrée pour l’exposition universelle de 1889, la tour Eiffel est un des symboles les plus représentatif de Paris et de l'architecture française. Elle porte le nom de son concepteur, Gustave Eiffel, et demeura le plus haut monument fait de la main de l’homme jusqu’à ce que le Chrysler building soit achevé à New York en 1930.;Der Eiffelturm, gebaut als Eingangstor zur Weltaustellung von 1899, ist eines der widerstandsfähigsten und ikonischsten Symbole von Paris und der französischen Architektur. Er ist nach seinem Architekt Gustave Eiffel benannt und war bis zur Fertigstellung des Chrysler Building in New York City im Jahr 1930 das höchste Bauwerk der Welt.;;Construida como arco de entrada para la exposición universal de 1889, la torre Eiffel es uno de los símbolos más representativos y mejor conocidos de París y de la arquitectura francesa. Llamada así en honor de su diseñador, Gustave Eiffel, la torre Eiffel fue la estructura más alta del mundo hasta que, en 1930, se terminó de construir el edificio Chrysler en la ciudad de Nueva York.;;;;;;;;;x;;
the_eiffel_tower;A torre Eiffel;La tour Eiffel;Der Eiffelturm;;La torre Eiffel;;;;;;;;;x;;
desc_eiffel_tower;O mundo está espantado com a incrível visão do rendilhado de ferro da obra de Monsieur Eiffel!;Le monde reste bouche bée devant l’extraordinaire tour en poutres d'acier de monsieur Eiffel  !;Die Welt staunt beim Anblick von Monsieur Eiffels wunderbarem Eisengitterturm!;;¡El mundo está maravillado por la increíble visión de la tracería de hierro de la obra de monsieur Eiffel!;;;;;;;;;x;;
confiscations_of_mendizabal_title;O confisco de Mendizábal;Les confiscations de Mendizabal;Die Desamortisation in Spanien;;La desamortización de Mendizábal;;;;;;;;;x;;
confiscations_of_mendizabal_desc;O confisco de Mendizabal foi uma série de expropriações de terras monásticas realizadas na Espanha por decreto entre 1835 e 1837. Inspiradas pelo liberalismo anticlerical e pela polarização experimentada pela sociedade espanhola durante as guerras carlistas, esses decretos levaram ao abandono de muitos mosteiros antigos na Espanha.;Les confiscations ecclésiastiques de Mendizabal sont une série de décrets promulgués entre 1835 et 1837 visant à l’expropriation de terres et bâtiments monastiques en Espagne. Inspirés par le libéralisme anticlérical et la polarisation de la société espagnole au cours des guerres Carlistes, ces décrets conduisent à l’abandon de nombreux monastères espagnols anciens.;Die Desamortisation in Spanien war eine Reihe von zwischen 1835 und 1837 erlassenen Dekreten zur Privatisierung und Enteignung von klösterlichen Ländereien und Besitztümern in Spanien. Die Dekrete wurden vom antiklerikalen Liberalismus und der Polarisierung der spanischen Gesellschaft während der Ereignisse der Karlistenkriege inspiriert und führten zur Aufgabe vieler alter spanischer Klöster.;;La desamortización de Mendizábal fue una serie de expropiaciones de tierras monacales llevadas a cabo en España por decreto entre 1835 y 1837. Inspirados por el liberalismo anticlerical y la polarización experimentada por la sociedad española durante las guerras carlistas, estos decretos provocaron el abandono de muchos monasterios antiguos en España.;;;;;;;;;x;;
haussmanns_renovations_title;As reformas de Haussmann;Les rénovation du baron Haussmann;Haussmanns Renovierungen;;Las reformas de Haussmann;;;;;;;;;x;;
haussmanns_renovations_desc;O Plano Haussmann foi um projeto de renovação urbana e modernização de Paris, realizado entre 1852 e 1870. O projeto começou após um período de crescimento urbano acelerado na capital francesa, em que seu antigo centro se mostrou incapaz de fazer frente às demandas, em termos de infraestrutura, de uma cidade em crescimento. Desde então, as avenidas longas e abertas promovidas por Haussman tornaram-se uma das marcas registradas do layout urbano de Paris.;Le plan Haussmann est un projet pour la modernisation et le renouveau urbain de Paris, qui fut mis en place de 1852 à 1870. Le projet fut décidé après une période de développement et de croissance urbaine rapide, alors que le vieux centre de Paris se révélait de plus en plus inadapté aux exigences d’infrastructures d’une cité moderne. Les longs et larges boulevards défendus par Haussmann sont depuis lors une caractéristique du paysage urbain parisien.;Der Haussmann-Plan war ein Projekt zur Modernisierung und städtischen Erneuerung von Paris, das zwischen 1852 und 1870 durchgeführt wurde. Das Projekt wurde nach einer starken Wachstums- und Entwicklungsperiode eingeleitet, da das alte Stadtzentrum von Paris die Infrastrukturbedürfnisse einer wachsenden Stadt nicht länger erfüllen konnte. Die von Hausmann favorisierten Boulevards sind mit ihrer Länge und Breite seitdem die definierende Haupteigenschaft des Pariser Straßensystems.;;El Plan Haussmann fue un proyecto de renovación y modernización urbana de París, llevado a cabo entre 1852 y 1870. El proyecto se inició tras un periodo de acelerado crecimiento urbano de la capital francesa, en el que su centro antiguo se había revelado incapaz de hacer frente a las exigencias, en términos de infraestructura, de una ciudad en crecimiento. Desde entonces, los largos y abiertos bulevares promovidos por Haussman se han convertido en una de las señas distintivas del trazado urbano de París.;;;;;;;;;x;;
SM_COUNTERDISTANCE;Contador de distância;Distance d'affichage détaillé;Counter-Entfernung;;Contador de distancia;;;;;;;;;x;;
OL_GP_INFLUENCE;Influência;Influence;Einfluss;;Influencia;;;;;;;;;x;;
OL_VIEW_GP_INFLUENCE;Alterna a visão de §YInfluence§W;Active la vue §YInfluence§W;Schaltet §YEinfluss§W-Ansicht um;;Alterna la visión de §YInfluencia§W;;;;;;;;;x;;
CB_EXPIRE_DATE;Expira em §Y$DATE$§W;S’achève §Y$DATE$§W;Endet: §Y$DATE$§W;;Expira el §Y$DATE$§W;;;;;;;;;x;;
BUDGET_CANT_LOAN_DESC;Os bancos só lhe emprestarão dinheiro se você tiver cumprido seus pagamentos de juros e não for hostil. Os bancos estrangeiros atualmente nunca lhe emprestarão mais do que $MAXLOAN$¤ dos seus fundos totais disponíveis, por motivos de segurança.;Les banques vous prêteront de l’argent si vous avez payé vos intérêts et si vous ne leur êtes pas hostile. Pour des raisons de sécurité, les banques étrangères en vous prêteront jamais plus de $MAXLOAN$ de leurs fonds disponibles.;Banken leihen Ihnen nur dann Geld, wenn Sie in der Vergangenheit Ihre Zinszahlungen eingehalten haben und nicht feindlich sind. Ausländische Banken geben Ihnen aus Sicherheitsgründen derzeit nie mehr als $MAXLOAN$¤ ihres Gesamtkapitals.;;Los bancos solo te prestarán dinero si has cumplido con el pago de tus intereses y no eres hostil. Actualmente, los bancos extranjeros no te prestarán más del $MAXLOAN$% de sus fondos totales disponibles, por razones de seguridad.;;;;;;;;;x;;
MUST_NEGOTIATE_WITH_WAR_LEADER_STATUS_QUO_OUR_SIDE;Nós não podemos negociar com o §YWar leader§W inimigo, pois somos alvo de um objetivo de guerra e nosso líder adicionou um objetivo de guerra de §YStatus Quo§W ;Nous ne pouvons pas négocier avec le §YWar leader§W ennemi car nous sommes l’objet d’un objectif de guerre et notre dirigeant a ajouté un objectif de guerre §YStatu Quo§W.;Wir können nicht mit dem feindlichen §YKriegsführer§W verhandeln, da wir Ziel eines Kriegsziels sind und unser Anführer ein §YStatus Quo§W-Kriegsziel hinzugefügt hat.;;No podemos negociar con el §Ylíder de guerra§W enemigo, porque somos uno de sus objetivos bélicos y nuestro líder de guerra ha añadido un objetivo bélico de §YStatus Quo§W;;;;;;;;;x;;
witwatersrand_gold_rush;Corrida do ouro de Witwatersrand;La ruée vers l’or de Witwatersrand;Witwatersrand-Goldrausch;;Fiebre del oro en las Witwatersrand;;;;;;;;;x;;
desc_witwatersrand_gold_rush;Uma corrida do ouro no Witwatersrand está nos tornando conhecidos internacionalmente.;Une ruée vers l’or dans le Witwatersrand nous fait connaître internationalement.;Ein Goldrausch im Witwatersrand macht uns international bekannt.;;La fiebre del oro en las Witwatersrand nos está haciendo famosos en todo el mundo.;;;;;;;;;x;;
ENG_bourgeois_dictatorship;República da Britânia;République de Britannie;Republic of Britannia;;República de Britania;;;;;;;;;x;;
DIPLOMACY_CANNOT_SET_PRIO_TRUCE;Nós não podemos influenciar esta nação enquanto temos uma trégua com eles;Nous ne pouvons pas influencer cette nation car nous somme en trêve avec elle.;Wir können diese Nation nicht beeinflussen, während Waffenruhe zwischen uns herrscht.;;No podemos influir en un país con el que tenemos una tregua;;;;;;;;;x;;
MEX_absolute_monarchy;Império do México;Empire du Mexique;Mexikanisches Kaiserreich;;Imperio de México;;;;;;;;;x;;
MEX_prussian_constitutionalism;Império do México;Empire du Mexique;Mexikanisches Kaiserreich;;Imperio de México;;;;;;;;;x;;
MEX_hms_government;Império do México;Empire du Mexique;Mexikanisches Kaiserreich;;Imperio de México;;;;;;;;;x;;
