NORMAL_WAR_TAKE_NAME_CHL_BOL;$ORDER$Guerra do Pacífico;$ORDER$ guerre du Pacifique;$ORDER$Pazifikkrieg;;;;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME_CHL_BOL;$ORDER$Guerra do Pacífico;$ORDER$ guerre du Pacifique;$ORDER$Pazifikkrieg;;;;;;;;;;;x
NORMAL_WAR_CONQUEST_NAME_ENG_TRN;$ORDER$Guerra dos Bôeres;$ORDER$ guerre des Boers;$ORDER$Burenkrieg;;;;;;;;;;;x
NORMAL_WAR_CONQUEST_NAME_ENG_ORA;$ORDER$Guerra dos Bôeres;$ORDER$ guerre des Boers;$ORDER$Burenkrieg;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_ENG_TRN;$ORDER$Guerra dos Bôeres;$ORDER$ guerre des Boers;$ORDER$Burenkrieg;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_ENG_ORA;$ORDER$Guerra dos Bôeres;$ORDER$ guerre des Boers;$ORDER$Burenkrieg;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_ORA_ENG;$ORDER$Guerra dos Bôeres;$ORDER$ guerre des Boers;$ORDER$Burenkrieg;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_TRN_ENG;$ORDER$Guerra dos Bôeres;$ORDER$ guerre des Boers;$ORDER$Burenkrieg;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_ENG_TRN;$ORDER$Guerra dos Bôeres;$ORDER$ guerre des Boers;$ORDER$Burenkrieg;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_ENG_ORA;$ORDER$Guerra dos Bôeres;$ORDER$ guerre des Boers;$ORDER$Burenkrieg;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME;$ORDER$War of $FIRST$ Control Over $SECOND_COUNTRY$;$ORDER$ guerre de $FIRST$ pour le contrôle de $SECOND_COUNTRY$;$ORDER$ Krieg um die Kontrolle von $FIRST$ über $SECOND_COUNTRY$;;;;;;;;;;;x
NORMAL_WAR_BOXER_NAME;$ORDER$Rebelião Boxer;$ORDER$ rébellion des Boxers;$ORDER$Boxer Aufstand;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_ENG_USA;$ORDER$$SECOND$ Guerra da Independência;$ORDER$$SECOND$ guerre d'indépendence;$ORDER$$SECOND$ Unabhängigkeitskrieg;;;;;;;;;;;x
NORMAL_WAR_NAME_ENG_USA;$ORDER$$SECOND$ Guerra da Independência;$ORDER$$SECOND$ guerre d'indépendence;$ORDER$$SECOND$ Unabhängigkeitskrieg;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_ENG_USA;$ORDER$$SECOND$ Guerra da Independência;$ORDER$$SECOND$ guerre d'indépendence;$ORDER$$SECOND$ Unabhängigkeitskrieg;;;;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME_ENG_USA;$ORDER$$SECOND$ Guerra da Independência;$ORDER$$SECOND$ guerre d'indépendence;$ORDER$$SECOND$ Unabhängigkeitskrieg;;;;;;;;;;;x
NORMAL_WAR_CONQUEST_NAME_ENG_USA;$ORDER$$SECOND$ Guerra da Independência;$ORDER$$SECOND$ guerre d'indépendence;$ORDER$$SECOND$ Unabhängigkeitskrieg;;;;;;;;;;;x
NORMAL_WAR_HUMILIATE_NAME;$ORDER$$FIRST$-$SECOND$ Guerra pela Honra;$ORDER$ guerre pour l'honneur $FIRST$-$SECOND$;$ORDER$$FIRST$-$SECOND$ Krieg der Ehre;;;;;;;;;;;x
NORMAL_WAR_UNIFICATION_NAME_PRU_FRA;$ORDER$Guerra Franco-Prussiana;$ORDER$ guerre franco-prussienne;$ORDER$Franco-Preussischer Krieg;;;;;;;;;;;x
NORMAL_WAR_UNIFICATION_NAME_NGF_FRA;$ORDER$Guerra Franco-Prussiana;$ORDER$ guerre franco-prussienne;$ORDER$Franco-Preussischer Krieg;;;;;;;;;;;x
CAN_INVEST_IN_RAILROADS;Permitido investir em ferrovias;Autoriser à investir dans les chemins de fer;Investitionen in Eisenbahnen erlaubt;;;;;;;;;;;x
land_reform;Reforma Agrária;Réforme rurale;Landreform;;;;;;;;;;;x
land_reform_l;Reforma Agrária;Réforme agraire;Landreform;;;;;;;;;;;x
no_land_reform;Nenhuma Reforma Agrária;Pas de réforme agraire;Keine Landreform;;;;;;;;;;;x
yes_land_reform;Reforma Agrária;Réforme agraire;Landreform;;;;;;;;;;;x
no_land_reform_desc;Nenhuma reforma agrária;Pas de réforme agraire;Keine Landreform;;;;;;;;;;;x
yes_land_reform_desc;Redistribuição dos direitos à terra, resultando em agricultura e mineração mais eficazes;La redistribution des terres entraîne une meilleure efficacité de l'agriculture et des mines;Die Umverteilung von Landrechten resultiert in mehr Effizienz in Landwirtschaft und Bergbau;;;;;;;;;;;x
admin_reform;Reforma Administrativa;Réforme administrative;Verwaltungsreform;;;;;;;;;;;x
admin_reform_l;Reforma Administrativa;Réforme administrative;Verwaltungsreform;;;;;;;;;;;x
no_admin_reform;Nenhuma Reforma Administrativa;Pas de réforme administrative;Keine Verwaltungsreform;;;;;;;;;;;x
yes_admin_reform;Reforma Administrativa;Réforme administrative;Verwaltungsreform;;;;;;;;;;;x
no_admin_reform_desc;Nenhuma Reforma Administrativa;Pas de réforme administrative;Keine Verwaltungsreform;;;;;;;;;;;x
yes_admin_reform_desc;Nossa administração agora é moderna e eficiente;Notre administration est maintenant moderne et efficace;Unsere Verwaltung ist nun modern und effizient;;;;;;;;;;;x
finance_reform;Reforma Financeira;Réforme financière;Finanzreform;;;;;;;;;;;x
finance_reform_l;Reforma Financeira;Réforme financière;Finanzreform;;;;;;;;;;;x
no_finance_reform;Nenhuma Reforma Financeira;Pas de réforme financière;Keine Finanzreform;;;;;;;;;;;x
yes_finance_reform;Reforma Financeira;Promulguer la réforme financière;Finanzreform verabschieden;;;;;;;;;;;x
finance_reform_two;Dívida Externa;Dette extérieure;Internationale Schulden;;;;;;;;;;;x
no_finance_reform_desc;Sem financiamento;Pas de financement;Keine Finanzen;;;;;;;;;;;x
yes_finance_reform_desc;Reforma Financeira;Financer la réforme;Finanzreform;;;;;;;;;;;x
finance_reform_two_desc;Agora podemos pedir empréstimos para outras nações;Nous pouvons désormais emprunter de l'argent à d'autres nations;Wir können uns nun Geld von anderen Nationen leihen;;;;;;;;;;;x
education_reform;Reforma da Educação;Réforme de l'éducation;Bildungsreform;;;;;;;;;;;x
education_reform_l;Reforma da Educação;Réforme de l'éducation;Bildungsreform;;;;;;;;;;;x
no_education_reform;Nenhuma reforma da educação;Pas de réforme de l'éducation;Keine Bildungsreform;;;;;;;;;;;x
yes_education_reform;Sistema reformado;Éducation réformée;Reformiertes System;;;;;;;;;;;x
no_education_reform_desc;Nenhuma reforma da educação;Réforme de l'éducation;Keine Bildungsreform;;;;;;;;;;;x
yes_education_reform_desc;Educação organizada básica em nosso país;Système d'éducation de base dans notre pays;Einfache organisierte Bildung in unserem Land;;;;;;;;;;;x
transport_improv;Sistema de Transporte;Système de transport;Transportsystem;;;;;;;;;;;x
transport_improv_l;Sistema de Transporte;Système de transport;Transportsystem;;;;;;;;;;;x
no_transport_improv;Sistema Primitivo;Pas amélioré;Nicht verbessert;;;;;;;;;;;x
yes_transport_improv;Sistema Moderno;Amélioré;Verbessert;;;;;;;;;;;x
no_transport_improv_desc;O sistema de transporte é primitivo;Le système de transport est primitif;Das Transportsystem ist primitiv;;;;;;;;;;;x
yes_transport_improv_desc;O sistema de transporte é moderno;Le système de transport est moderne;Das Transportsystem ist modern;;;;;;;;;;;x
pre_indust;Pré Industrialização;Préindustrialisation;Frühe Industrialisierung;;;;;;;;;;;x
pre_indust_l;Pré Industrialização;Préindustrialisation;Frühe Industrialisierung;;;;;;;;;;;x
no_pre_indust;Métodos Antigos;S'en tenir aux vieilles méthodes;Bleib bei Altbewährtem;;;;;;;;;;;x
yes_pre_indust;Progresso Industrial;Progrès industriel;Industrieller Fortschritt;;;;;;;;;;;x
no_pre_indust_desc;Nós não precisamos de indústria;Nous n'avons pas besoin d'industrie;Wir haben keinen Bedarf an Industrie;;;;;;;;;;;x
yes_pre_indust_desc;Construa algumas fábricas básicas com a ajuda de assessores estrangeiros. Poderia isso ser o começo de uma revolução industrial?;Construire quelques usines de base avec l'aide de conseillers étrangers : serait-ce le début d'une révolution industrielle ?;Baue einige einfache Fabrikanlagen mit der Hilfe ausländischer Berater. Könnte dies der Beginn einer industriellen Revolution sein?;;;;;;;;;;;x
industrial_construction;Construção Industrial;Construction industrielle;Industrielle Konstruktion;;;;;;;;;;;x
industrial_construction_l;Construção Industrial;Construction industrielle;Industrielle Konstruktion;;;;;;;;;;;x
no_industrial_construction;Nenhuma Construção Industrial;Pas de construction industrielle;Keine Industrielle Konstruktion ;;;;;;;;;;;x
yes_industrial_construction;Construção Industrial;Construction industrielle;Industrielle Konstruktion;;;;;;;;;;;x
no_industrial_construction_desc;Não há fábricas avançadas;Pas d'usines modernes;Keine fortschrittlichen Fabrikanlagen;;;;;;;;;;;x
yes_industrial_construction_desc;Consultores estrangeiros nos auxiliam na construção de fábricas mais avançadas;Des conseillers étrangers nous assistent dans la construction d'usines plus modernes;Ausländische Berater unterstützen uns beim Bau von fortschrittlichen Fabrikanlagen;;;;;;;;;;;x
foreign_training;Métodos de Treinamento;Méthodes d’entraînement;Ausbildungsmethoden;;;;;;;;;;;x
foreign_training_l;Métodos de Treinamento;Méthodes d’entraînement;Ausbildungsmethoden;;;;;;;;;;;x
no_foreign_training;Treinamento Local;Méthodes d’entraînement locales;Örtliche Ausbildungsmethoden;;;;;;;;;;;x
yes_foreign_training;Treinamento Estrangeiros;Méthodes d’entraînement étrangères;Ausländische Ausbildungsmethoden;;;;;;;;;;;x
no_foreign_training_desc;Tropas são treinadas da maneira tradicional;Les troupes sont entraînées de manière traditionnelle;Truppenausbildung auf traditionelle Weise;;;;;;;;;;;x
yes_foreign_training_desc;Tropas treinadas por assessores militares estrangeiros;Troupes entraînées par des conseillers militaires étrangesr;Truppenausbildung durch ausländische Militärberater oder Techniken;;;;;;;;;;;x
foreign_weapons;Armas Estrangeiras;Armes étrangères;Ausländische Waffen;;;;;;;;;;;x
foreign_weapons_l;Armas Estrangeiras;Armes étrangères;Ausländische Waffen;;;;;;;;;;;x
no_foreign_weapons;Armas Locais;Armes locales;Örtliche Waffen;;;;;;;;;;;x
yes_foreign_weapons;Armas Importadas;Armes importéess;Importierte Waffen;;;;;;;;;;;x
no_foreign_weapons_desc;Armas tradicionais;Armes traditionnelles;Traditionelle Waffen;;;;;;;;;;;x
yes_foreign_weapons_desc;É minha BOMBA!;C'est ma BOMBE !;Das ist mein FEUERSTAB!;;;;;;;;;;;x
military_constructions;Construções Militares;Constructions militaires;Militärische Konstruktionen;;;;;;;;;;;x
military_constructions_l;Construções Militares;Constructions militaires;Militärische Konstruktionen;;;;;;;;;;;x
no_military_constructions;Construções Simples;Constructions simples;Einfache Konstruktionen;;;;;;;;;;;x
yes_military_constructions;Construções Avançadas;Constructions évoluées;Fortschrittliche Konstruktionen;;;;;;;;;;;x
no_military_constructions_desc;Sem fortificação;Pas de fortification;Keine Befestigungsanlagen;;;;;;;;;;;x
yes_military_constructions_desc;Fortificações eficazes;Fortifications efficaces;Effektive Befestigungsanlagen;;;;;;;;;;;x
foreign_officers;Treinamento de Oficiais;Entraînement d'officier;Offiziersausbildung;;;;;;;;;;;x
foreign_officers_l;Treinamento de Oficiais;Entraînement d'officier;Offiziersausbildung;;;;;;;;;;;x
no_foreign_officers;Treinamento Local;Entraînement d'officier local;Ausbildung durch örtliche Offiziere;;;;;;;;;;;x
yes_foreign_officers;Treinamento Estrangeiro;Entraînement d'officier étranger;Ausbildung durch ausländische Offiziere;;;;;;;;;;;x
no_foreign_officers_desc;Oficiais locais lideram nossas tropas;Des officiers locaux mènent nos troupes;Örtliche Offiziere befehligen unsere Truppen;;;;;;;;;;;x
yes_foreign_officers_desc;Nossas tropas são agora as melhores do mundo;Nos troupes sont maintenant les meilleures du monde;Unsere Truppen sind nun die besten der Welt;;;;;;;;;;;x
army_schools;Treinamento Militar;Entraînement militaire;Armeeausbildung;;;;;;;;;;;x
army_schools_l;Treinamento Militar;Entraînement militaire;Armeeausbildung;;;;;;;;;;;x
no_army_schools;Ad hoc;Ad hoc;Ad hoc;;;;;;;;;;;x
yes_army_schools;Escolas do Exército;Écoles militaires;Armeeschulen;;;;;;;;;;;x
no_army_schools_desc;Nós aprendemos no campo de batalha;Nous apprenons sur le champs de bataille;Wir lernen auf dem Schlachtfeld;;;;;;;;;;;x
yes_army_schools_desc;Oficiais são bem treinados antes de liderar homens para a batalha;Les officiers sont bien entraînes avant de mener les hommes à la bataille;Offiziere werden gut ausgebildet bevor sie Männer in den Kampf führen;;;;;;;;;;;x
foreign_naval_officers;Oficiais Navais;Officiers de marine;Marineoffiziere;;;;;;;;;;;x
foreign_naval_officers_l;Oficiais Navais;Officiers de marine;Marineoffiziere;;;;;;;;;;;x
no_foreign_naval_officers;Oficiais Locais;Officiers de marine locaux;Örtliche Marineoffiziere;;;;;;;;;;;x
yes_foreign_naval_officers;Oficiais Estrangeiros;Officiers de marine étrangers;Ausländische Marineoffiziere;;;;;;;;;;;x
no_foreign_naval_officers_desc;Os oficiais locais comandam nossos navios;Des officiers locaux commandent nos navires;Örtliche Offiziere befehligen unsere Schiffe;;;;;;;;;;;x
yes_foreign_naval_officers_desc;Oficiais estrangeiros comandam nossos navios;Des officiers étrangers commandent nos navires;Ausländische Offiziere beraten unsere Kapitäne;;;;;;;;;;;x
naval_schools;Treinamento Naval;Entraînement naval;Marineausbildung;;;;;;;;;;;x
naval_schools_l;Treinamento Naval;Entraînement naval;Marineausbildung;;;;;;;;;;;x
no_naval_schools;Ad hoc;Ad hoc;Ad hoc;;;;;;;;;;;x
yes_naval_schools;Escolas Navais;Écoles navales;Marineschulen;;;;;;;;;;;x
no_naval_schools_desc;Aprenda agindo;Apprendre en agissant;Lernen durch Praxis;;;;;;;;;;;x
yes_naval_schools_desc;Aprenda a teoria primeiro;Apprenre d'abord la théorie;Erstes Lernen in der Theorie;;;;;;;;;;;x
foreign_navies;Unidades Navais Estrangeiras;Unités navales étrangères;Ausländische Marineeinheiten;;;;;;;;;;;x
foreign_navies_l;Unidades Navais Estrangeiras;Unités navales étrangères;Ausländische Marineeinheiten;;;;;;;;;;;x
no_foreign_navies;Navios Locais;Navires construits localement;Vor Ort produzierte Schiffe;;;;;;;;;;;x
yes_foreign_navies;Navios Importados;Navires importés;Importierte Schiffe;;;;;;;;;;;x
no_foreign_navies_desc;Navios fabricados localmente;Navires construits localement;Vor Ort hergestellte Schiffe;;;;;;;;;;;x
yes_foreign_navies_desc;Nós importamos plantas para navios fortes do oeste;Nous avons importé d'occident les plans de puissants navires;Wir haben Baupläne für starke Schiffe aus dem Westen importiert;;;;;;;;;;;x
cut_down_to_size_boxer;Abaixe a Rebelião dos Boxers;Mettre fin à la révolte des Boxers;Schlage den Boxeraufstand nieder;;;;;;;;;;;x
cut_down_to_size_boxer_desc;Forçar outro §Ypaís§W a desarmar e pagar reparações para nós;Forcrer un autre §Ypays§W à désarmer et à nous payer des réparations;Zwinge ein anderes §YLand§W, abzurüsten und Reparationen an uns zu zahlen;;;;;;;;;;;x
NUMBER_OF_REBELS_READY;§YBrigadas rebeldes prontas para se juntarem em um levante§!;§YBrigades rebelles prêtes à se joindre à un soulèvement§!;§YRebellenbrigaden kurz vor Beitritt zu einer Auflehnung§!;;;;;;;;;;;x
NUMBER_OF_REBELS_ACTIVE;§YBrigadas rebeldes ativas em revolta§!;§YBrigades rebelles actives dans la révolte§!;§YRebellenbrigaden in Aufständen aktiv§!;;;;;;;;;;;x
TECH_YEAR_MODIFIER;Modificador de custo ao longo dos anos conhecidos: $VAL$;Modificateur du coût pour les années connues : $VAL$;Kostenmodifikator durch bekannte Jahre: $VAL$;;;;;;;;;;;x
ECONOMICREFORM_SETUP;Ao promulgar uma reforma econômica;En adoptant une réforme économique;Beim Verabschieden einer Wirtschaftsreform;;;;;;;;;;;x
ECONOMICREFORM_HEADER;Notícias Políticas no(a) $COUNTRY$;Nouvelles politiques en $COUNTRY$;Politische Neuigkeiten in $COUNTRY$;;;;;;;;;;;x
ECONOMICREFORM_1;Economic Reforms in $COUNTRY$;Réformes économiques en $COUNTRY$;Wirtschaftsreformen $COUNTRY$;;;;;;;;;;;x
ECONOMICREFORM_2;$MONARCHTITLE$, we have now enacted;$MONARCHTITLE$, nous avons adopté;$MONARCHTITLE$, wir haben nun verabschiedet:;;;;;;;;;;;x
ECONOMICREFORM_3;$ISSUE$;$ISSUE$;$ISSUE$;;$ISSUE$;;;;;;;;;x
ECONOMICREFORM_4;em;en;in;;;;;;;;;;;x
ECONOMICREFORM_5;$CATEGORY$;$CATEGORY$;$CATEGORY$;;;;;;;;;;;x
ECONOMICREFORM_6;*;*;*;;*;;;;;;;;;x
ECONOMICREFORM_LOG;Nós promulgamos $ISSUE$ em $CATEGORY$.;Nous avons adopté $ISSUE$ en $CATEGORY$.;Wir haben $ISSUE$ in $CATEGORY$ verabschiedet.;;;;;;;;;;;x
ECONOMICREFORM_BTN1;OK;D'accord;OK;;Aceptar;;;;;;;;;x
ECONOMICREFORM_BTN2;OK;D'accord;OK;;Aceptar;;;;;;;;;x
ECONOMICREFORM_BTN3;Ir para;Voir;Gehe zu;;Ir allí;;;;;;;;;x
ECONOMICREFORM_MAP;*;*;*;;*;;;;;;;;;x
ECONOMICREFORM_BAD_SETUP;Cancelamento de uma reforma econômica;Annulation d'une réforme économique;Beim Entfernen einer Wirtschaftsreform;;;;;;;;;;;x
ECONOMICREFORM_BAD_HEADER;Notícias Políticas no(a) $COUNTRY$;Nouvelle politique en $COUNTRY$;Politische Neuigkeiten in $COUNTRY$;;;;;;;;;;;x
ECONOMICREFORM_BAD_1;Reformas econômicas revogadas no(a) $COUNTRY$;Réformes économiques révoquées in $COUNTRY$;Wirtschaftsreformen widerrufen in $COUNTRY$;;;;;;;;;;;x
ECONOMICREFORM_BAD_2;$MONARCHTITLE$, nós agora revogamos benefícios em;$MONARCHTITLE$, nous avons renoncé aux bénéfices de;$MONARCHTITLE$, wir haben nun Vorteile widerrufen in;;;;;;;;;;;x
ECONOMICREFORM_BAD_3;$CATEGORY$;$CATEGORY$;$CATEGORY$;;$CATEGORY$;;;;;;;;;x
ECONOMICREFORM_BAD_4;de $OLD$ para $ISSUE$.;de $OLD$ pour $ISSUE$.;von $OLD$ auf $ISSUE$.;;;;;;;;;;;x
ECONOMICREFORM_BAD_5;*;*;*;;*;;;;;;;;;x
ECONOMICREFORM_BAD_6;*;*;*;;*;;;;;;;;;x
ECONOMICREFORM_BAD_LOG;Nós revogamos $OLD$ em $CATEGORY$ para $ISSUE$.;Nous avons annulé $OLD$ en $CATEGORY$ pour $ISSUE$.;Wir haben $OLD$ in $CATEGORY$ auf $ISSUE$ widerrufen.;;;;;;;;;;;x
ECONOMICREFORM_BAD_BTN1;OK;D'accord;OK;;Aceptar;;;;;;;;;x
ECONOMICREFORM_BAD_BTN2;OK;D'accord;OK;;Aceptar;;;;;;;;;x
ECONOMICREFORM_BAD_BTN3;Ir para;Voir;Gehe zu;;Ir allí;;;;;;;;;x
ECONOMICREFORM_BAD_MAP;*;*;*;;*;;;;;;;;;x
MILITARYREFORM_SETUP;Ao adotar uma reforma militar;En adoptant une réforme militaire;Beim Verabschieden einer Militärreform;;;;;;;;;;;x
MILITARYREFORM_HEADER;Notícias Políticas no(a) $COUNTRY$;Nouvelle politique en $COUNTRY$;Politische Neuigkeiten in $COUNTRY$;;;;;;;;;;;x
MILITARYREFORM_1;Reformas Militares no(a) $COUNTRY$;Réformes militaires en $COUNTRY$;Militärreformen in $COUNTRY$;;;;;;;;;;;x
MILITARYREFORM_2;$MONARCHTITLE$, nós agora promulgamos;$MONARCHTITLE$, nous avons adopté;$MONARCHTITLE$, wir haben nun verabschiedet:;;;;;;;;;;;x
MILITARYREFORM_3;$ISSUE$;$ISSUE$;$ISSUE$;;$ISSUE$;;;;;;;;;x
MILITARYREFORM_4;em;en;in;;;;;;;;;;;x
MILITARYREFORM_5;$CATEGORY$;$CATEGORY$;$CATEGORY$;;;;;;;;;;;x
MILITARYREFORM_6;*;*;*;;*;;;;;;;;;x
MILITARYREFORM_LOG;Promulgamos $ISSUE$ em $CATEGORY$.;Nous avons adopté $ISSUE$ en $CATEGORY$.;Wir haben $ISSUE$ in $CATEGORY$ verabschiedet.;;;;;;;;;;;x
MILITARYREFORM_BTN1;OK;D'accord;OK;;Aceptar;;;;;;;;;x
MILITARYREFORM_BTN2;OK;D'accord;OK;;Aceptar;;;;;;;;;x
MILITARYREFORM_BTN3;Ir para;Voir;Gehe zu;;Ir allí;;;;;;;;;x
MILITARYREFORM_MAP;*;*;*;;*;;;;;;;;;x
MILITARYREFORM_BAD_SETUP;Cancelamento de uma reforma militar;Annulation d'une réforme militaire;Beim Widerruf einer Militärreform;;;;;;;;;;;x
MILITARYREFORM_BAD_HEADER;Notícias Políticas no(a) $COUNTRY$;Nouvelle politique en $COUNTRY$;Politische Neuigkeiten in $COUNTRY$;;;;;;;;;;;x
MILITARYREFORM_BAD_1;Reformas militares revogadas no(a) $COUNTRY$;Réformes militaires annulées en $COUNTRY$;Militärreformen in $COUNTRY$ widerrufen;;;;;;;;;;;x
MILITARYREFORM_BAD_2;$MONARCHTITLE$, nós agora revogamos benefícios em;$MONARCHTITLE$, nous avons renoncé aux bénéfices de;$MONARCHTITLE$, wir haben nun Vorteile widerrufen in;;;;;;;;;;;x
MILITARYREFORM_BAD_3;$CATEGORY$;$CATEGORY$;$CATEGORY$;;$CATEGORY$;;;;;;;;;x
MILITARYREFORM_BAD_4;de $OLD$ para $ISSUE$.;de $OLD$ pour $ISSUE$.;von $OLD$ auf $ISSUE$.;;;;;;;;;;;x
MILITARYREFORM_BAD_5;*;*;*;;*;;;;;;;;;x
MILITARYREFORM_BAD_6;*;*;*;;*;;;;;;;;;x
MILITARYREFORM_BAD_LOG;Revogamos $OLD$ em $CATEGORY$ para $ISSUE$.;Nous avons supprimé $OLD$ en $CATEGORY$ pour $ISSUE$.;Wir haben $OLD$ in $CATEGORY$ auf $ISSUE$ widerrufen.;;;;;;;;;;;x
MILITARYREFORM_BAD_BTN1;OK;D'accord;OK;;Aceptar;;;;;;;;;x
MILITARYREFORM_BAD_BTN2;OK;D'accord;OK;;Aceptar;;;;;;;;;x
MILITARYREFORM_BAD_BTN3;Ir para;Voir;Gehe zu;;Ir allí;;;;;;;;;x
MILITARYREFORM_BAD_MAP;*;*;*;;*;;;;;;;;;x
MODIFIER_CIVILIZATION_PROGRESS;Progresso da Civilização;Progrès de la civilisation;Zivilisationsfortschritt;;;;;;;;;;;x
SUPPRESSION_TECH;Eficiência de supressão;Efficacité de la répression;Effektivität der Unterdrückung;;;;;;;;;;;x
REFORM_RESEARCH_COST;Custo de pesquisa: §Y$COST$§!;RCoût de recherche: §Y$COST$§!;Forschungskosten: §Y$COST$§!;;;;;;;;;;;x
POLITICS_CIVILIZE;Ocidentalização;Occidentalisation;Verwestlichen;;;;;;;;;;;x
CIVILIZE_DESC;Abraçe totalmente as ideias ocidentais. Isso nos dará acesso aos avanços tecnológicos do líder de nossa esfera;Embrasser entièrement les idées occidentales : cela nous donnera accès aux technologies avancées du pays dominant de notre sphère.;Nehmt die westlichen Ideen vollständig an. Dies wird uns Zugang zu den technologischen Fortschritten des Anführers unseres Wirkungsbereichs gewähren;;;;;;;;;;;x
CIVILIZE_NO_MASTER_DESC;Abraçe totalmente as ideias ocidentais. Isso nos dará acesso aos avanços tecnológicos de todo o mundo;Embrasser entièrement les idées occidentales : cela nous donnera accès aux technologies avancées du monde entier.;Nehmt die westlichen Ideen vollständig an. Dies wird uns Zugang zu den technologischen Fortschritten aus aller Welt verschaffen;;;;;;;;;;;x
INFLUENCE_RELATION;Relações;Relations;Beziehungen;;;;;;;;;;;x
NO_CIV_PROGRESS;Nós não fizemos nenhum progresso em direção à ocidentalização. Precisamos promulgar reformas militares ou econômicas;Nous n'avons fait aucun progrès vers l'occidentalisation. Nous avons besoin d'adopter des réformes militaires ou économiques.;Wir haben keine Fortschritte in der Verwestlichung gemacht. Wir müssen militärische oder wirtschaftliche Reformen verabschieden;;;;;;;;;;;x
RESEARCH_POINTS_LABEL;Pontos de Pesquisa:;Points de recherche :;Forschungspunkte:;;;;;;;;;;;x
MODIFIER_UNCIV_ECONOMIC;Custo de reforma econômica;Coût de la réforme économique;Kosten für Wirtschaftsreform;;;;;;;;;;;x
MODIFIER_UNCIV_MILITARY;Custo de reforma militar;Coût de la réforme militaire;Kosten für Militärreform;;;;;;;;;;;x
MODIFIER_SELF_UNCIV_ECONOMIC;Custo de reforma econômica;Coût de la réforme économique;Kosten für Wirtschaftsreform;;;;;;;;;;;x
MODIFIER_SELF_UNCIV_MILITARY;Custo de reforma militar;Coût de la réforme militaire;Kosten für Militärreform;;;;;;;;;;;x
MODIFIER_LAND_UNIT_START_EXPERIENCE;Experiência Inicial de Terreno;Expérience militaire de départ;Anfangserfahrung der Landeinheiten;;;;;;;;;;;x
MODIFIER_NAVAL_UNIT_START_EXPERIENCE;Experiência Inicial Naval;Expérience navale de départ;Anfangserfahrung der Marineeinheiten;;;;;;;;;;;x
MODIFIER_ADMINISTRATIVE_EFFICIENCY;Eficiência Administrativa;Efficacité administrative;Verwaltungseffizienz;;;;;;;;;;;x
ARMY_TECHNOLOGY_LEVELS; Tecnol. Exército: $VAL$/$MAX$;Tech. mil.: $VAL$/$MAX$;Armeetechnologie: $VAL$/$MAX$;;;;;;;;;;;x
NAVY_TECHNOLOGY_LEVELS; Tecnol. Naval: $VAL$/$MAX$;Tech. nav.: $VAL$/$MAX$;Marinetechnologie: $VAL$/$MAX$;;;;;;;;;;;x
MODIFIER_TARIFF_EFFICIENCY;Eficiência Tarifária;Efficacité des taxes;Tarifeffizienz;;;;;;;;;;;x
MODIFIER_MAX_LOAN_AMOUNT;Quantidade máxima de empréstimo;Montant maximal de prêt;Maximaler Darlehensbetrag;;;;;;;;;;;x
PROD_YOUR_CURRENT_BUDGET;Seu orçamento atual:;Votre budget actuel :;Euer derzeitiges Budget:;;;;;;;;;;;x
PROD_YOUR_INVESTMENT;Seu investimento:;Votre investissement :;Eure Investition:;;;;;;;;;;;x
MODIFIER_LAND_ATTACK;Unidade de Ataque Terrestre;Unité d'attaque terrestre;Landeinheit Angriff;;;;;;;;;;;x
MODIFIER_NAVAL_ATTACK;Unidade de Ataque Naval;Unité d'attaque navale;Marineeinheit Angriff;;;;;;;;;;;x
MODIFIER_LAND_DEFENSE;Unidade de Defesa Terrestre;Unité de défense terrestre;Landeinheit Verteidigung;;;;;;;;;;;x
MODIFIER_NAVAL_DEFENSE;Unidade de Defesa Naval;Unité de défense navale;Marineeinheit Verteidigung;;;;;;;;;;;x
free_press_promised;Imprensa livre prometida;Presse libre promise;Pressefreiheit versprochen;;;;;;;;;;;x
yes_meeting_promised;Direito a reuniões públicas prometidas;Droit aux réunions publiques promis;Versammlungsfreiheit versprochen;;;;;;;;;;;x
trade_unions_promised;Sindicatos prometidos;Syndicats promis;Handelsgewerkschaften versprochen;;;;;;;;;;;x
free_press_promised_desc;Nós dissemos às pessoas que elas terão uma imprensa livre, elas esperam que cumpramos nossa palavra em breve;Nous avons dit aux gens qu'ils auraient droit à une presse libre, ils s'attendent à ce que nous respections notre parole.;Wir haben den Leuten gesagt, dass sie Pressefreiheit erhalten werden, sie werden erwarten, dass wir bald Wort halten;;;;;;;;;;;x
